0,해외 5개 대학 64명 학생과 한국어로 소통,https://www.pressian.com/pages/articles/2024032814530505176?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002325491?sid=102,다이남<b>대학교</b> 학생 64명이 참여하고 있다. 참<b>여대</b>학의 확대는 지난해 이희영 <b>상명대</b> 한국언어문화전공 교수와 한정희 백석예술<b>대학교</b> 교수가 공동으로 중앙유라시아 한국학 국제학술대회에서 ‘대학 간 국제 온라인... ,"Thu, 28 Mar 2024 20:02:00 +0900"
,title,originallink,link,description,pubDate
0,"<b>상명대</b> 한국언어문화전공, 해외 5개 대학과 언어문화교류 활발",https://www.ccdn.co.kr/news/articleView.html?idxno=967972,https://www.ccdn.co.kr/news/articleView.html?idxno=967972,"다이남<b>대학교</b>로 총 64명의 학생이 참여하고 있다. 참<b>여대</b>학의 확대는, 지난해 <b>상명대</b> 한국언어문화전공 이희영 교수와 백석예술<b>대학교</b> 소속 한정희 교수가 공동으로 중앙 유라시아 한국학 국제학술대회에서 &quot;대학 간 국제... ","Thu, 28 Mar 2024 19:13:00 +0900"
,title,originallink,link,description,pubDate
0,"<b>상명대</b>, 해외 대학들과 언어문화교류 선도",http://www.ccnnews.co.kr/news/articleView.html?idxno=330054,http://www.ccnnews.co.kr/news/articleView.html?idxno=330054,<b>상명대</b>학교 한국언어문화전공이 2022년부터 해외 대학 한국어·한국학 전공 학생들과 국제언어문화교류를... 참<b>여대</b>학은 ▲파키스탄 국립외국어대 ▲튀르키예 국립이스탄불대 ▲아제르바이잔 국립언어<b>대학교</b>... ,"Thu, 28 Mar 2024 18:48:00 +0900"
,title,originallink,link,description,pubDate
0,"카카오게임즈, '중국통' 한상우 신임대표 사내이사 선임",http://www.4th.kr/news/articleView.html?idxno=2059824,http://www.4th.kr/news/articleView.html?idxno=2059824,"오명전 숙명<b>여대</b> 경영학부 교수, 최영근 <b>상명대</b>학교 경영학부 교수, 정선열 법무법인 유한 지평변호사, 임승연 국민<b>대학교</b> 재무금융 회계학부 교수는 사외이사에 재선임됐다. 정선열. 오명전, 임승연 사외이사는... ","Thu, 28 Mar 2024 18:08:00 +0900"
,title,originallink,link,description,pubDate
0,<b>상명대</b> 한국언어문화전공 해외 5개 대학과 언어문화교류 확대,http://www.veritas-a.com/news/articleView.html?idxno=498672,http://www.veritas-a.com/news/articleView.html?idxno=498672,다이남<b>대학교</b>로 총 64명의 학생이 참여하고 있다. 참<b>여대</b>학의 확대는 지난해 <b>상명대</b> 한국언어문화전공 이희영 교수와 백석예대 소속 한정희 교수가 공동으로 중앙 유라시아 한국학 국제학술대회에서 &quot;대학 간 국제... ,"Thu, 28 Mar 2024 18:02:00 +0900"
,title,originallink,link,description,pubDate
